id,sentence1,label
562,I missed the train and had to wait for the next for two hours . For this reason I missed an appointment which had been very important for me .,anger
6852,Not being accepted by classmates in university .,sadness
5139,When I was teaching a student started making silly remarks in class .,disgust
6005,"When we complained about the uncleanliness of the work place , the authorities agreed to have the place cleaned . Even after 2 - 3 days nothing had been done . I felt disgusted at the whole situation .",disgust
1027,I unexpectedly met a girl with whom I have always got along well . ( I had not seen her for several months . ),joy
196,I had told my boyfriend that I did not want to go on with our relationship . I knew that I was important to him but I wanted to be free . I saw that this was difficult for him but I remained firm and did not change my mind .,guilt
316,"When I left New York , and all my family and my friends behind me .",sadness
1709,"During my first week in Graz I met a girl who I had got to know in the train from Amsterdam to Graz . Although I had considered her very sympathetic , we had seperated without changing our adresses .",joy
3232,Joy for me is when all my family gather around home for special occasions as Christmas etc . It really gives me joy to see my family and relatives and to observe natures productivity process which have been going on for centuries .,joy
5577,I received an unexpected B + on an engineering midterm . I did not study nearly as much as I should have and it was a difficult test .,joy
5681,Not noticing my roommates quietness or a sign of discomfort .,guilt
5093,When I received my results and found out that I could not go to a school of my choice .,sadness
4283,The man who threw me out of the flat disgusted me .,disgust
6761,When I heard that my father had passed away . I could not eat for a week and was only crying . I could not find the courage to go to bath .,sadness
5914,I was angry this morning when I missed the train to university .,anger
1023,I made a long - distance call to people rather close to me and I thought about the sad incident that had happened to them in the near past ; I knew that they were thinking about it too when I made the call .,sadness
2393,"When I was betrayed by a friend , and decided to stay apart form her .",sadness
2221,I was angry at a University tutorial when an ignorant loudmouth persisted in trying to dominate the conversation .,anger
3971,During my Highschool time I was chairman of the student ' s comitee . In this function I once had to make a speech to a large audience and I was very nervous . After three sentences I forgot my text .,shame
4969,"We were at a party , this guy I liked and me . I really loved him and gathered enough courage to ask him to kiss me . He did not do it but instead asked me what I would like for my birthday . I told him that I would like a kiss more than anything else but he excused himself and said that it was impossible . I really felt embarassed .",shame
4018,Recently I felt very sad without any reason . It lasted for a few days . There was nothing I liked in that period .,sadness
6377,It is some years ago when my mother found me stealing relish in the pot . It was fresh fish which was very appetising .,guilt
